ISCN 1-1 (2015-12-10),dataset_name_sub,dataset_name_soc,lat (dec. deg),long (dec. deg),datum (datum),state (state_province),country (country),site_name,observation_date (YYYY-MM-DD),profile_name,layer_name,layer_top (cm),layer_bot (cm),hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp (g cm-3),bd_tot (g cm-3),bd_whole (g cm-3),bd_other (g cm-3),bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot (percent),oc (percent),loi (percent),n_tot (percent),c_to_n (mass ratio),soc (g cm-2),soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3 (percent),sand_tot_psa (percent),silt_tot_psa (percent),clay_tot_psa (percent),wpg2_method,wpg2 (percent),cat_exch (cmol H+ kg-1),al_dith (specified by al_fe_units),al_ox (specified by al_fe_units),al_other (specified by al_fe_units),fe_dith (specified by al_fe_units),fe_ox (specified by al_fe_units),fe_other (specified by al_fe_units),mn_dith (specified by al_fe_units),mn_ox (specified by al_fe_units),mn_other (specified by al_fe_units),al_fe_units (extract_units),al_fe_method,ca_al (specified by bc_units),ca_ext (specified by bc_units),k_ext (specified by bc_units),mg_ext (specified by bc_units),na_ext (specified by bc_units),bc_units (extract_units),bc_method,base_sum (specified by cec_h_units),cec_sum (specified by cec_h_units),ecec (specified by cec_h_units),cec_h_units (extract_units),bs (percent),bs_sum (percent),h_ext (specified by metal_ext_units),zn_ext (specified by metal_ext_units),metal_ext_units (extract_units),metal_ext_method,p_bray (specified by p_units),p_ox (specified by p_units),p_meh (specified by p_units),p_other (specified by p_units),p_units (extract_units),p_method,root_quant_size,root_weight (g),15n (‰),13c (‰),14c (‰),14c_sigma (‰),14c_age (BP),14c_age_sigma (BP),fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias
NA,NRCS Sept/2014,ISCN No SOC stock computation,36.567860000000003,-88.229759999999999,WGS84,Kentucky,United States,55KY-035-006,20334,55KY-035-006,KY0660,183,213,NA,C,C3,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Fragiaqualfs",Henry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,36.567860000000003,-88.229759999999999,WGS84,Kentucky,United States,55KY-035-006,20334,55KY-035-006,KY0661,213,249,NA,C,C4,NA,NA,NA,"Coarse-silty, mixed, active, thermic Typic Fragiaqualfs",Henry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,36.185000000000002,-94.495999999999995,WGS84,Arkansas,United States,1956AR00714,41240,56BN14,UAR0000282,0,25,NA,A,A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,2.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.4000000000000004,NA,NA,10,70,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.1,0.6,0,meq 100g-1,NA,2.5,13,NA,meq 100g-1,NA,19,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,36.185000000000002,-94.495999999999995,WGS84,Arkansas,United States,1956AR00714,41240,56BN14,UAR0000283,25,33,NA,A,A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.9,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.3,NA,NA,6,58,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.1,0.4,0.1,meq 100g-1,NA,2.1,14.8,NA,meq 100g-1,NA,14,NA,NA,NA,NA,2.0000000000000001E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,36.185000000000002,-94.495999999999995,WGS84,Arkansas,United States,1956AR00714,41240,56BN14,UAR0000284,33,51,NA,B,B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.0999999999999996,NA,NA,7,52,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0.6,0.1,meq 100g-1,NA,1.8,16,NA,meq 100g-1,NA,11,NA,NA,NA,NA,2.0000000000000001E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,36.185000000000002,-94.495999999999995,WGS84,Arkansas,United States,1956AR00714,41240,56BN14,UAR0000285,51,84,NA,B,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.2,NA,NA,7,47,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.2,1,0.1,meq 100g-1,NA,2.2999999999999998,18.2,NA,meq 100g-1,NA,13,NA,NA,NA,NA,2.0000000000000001E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.3474,-92.3,WGS84,Arkansas,United States,1957AR01103,41240,57BR03,UAR0000523,0,20,NA,E,Eg1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.8,NA,NA,10,79,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.8,0,meq 100g-1,NA,1.8,4.8,NA,meq 100g-1,NA,38,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.3474,-92.3,WGS84,Arkansas,United States,1957AR01103,41240,57BR03,UAR0000524,20,64,NA,E,Eg2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.2,NA,NA,10,79,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0.4,0.2,meq 100g-1,NA,1.4,4.5999999999999996,NA,meq 100g-1,NA,30,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.3474,-92.3,WGS84,Arkansas,United States,1957AR01103,41240,57BR03,UAR0000525,64,89,NA,B,Bg1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.5999999999999996,NA,NA,8,77,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,0.4,0.6,meq 100g-1,NA,1.6,11.1,NA,meq 100g-1,NA,14,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.3474,-92.3,WGS84,Arkansas,United States,1957AR01103,41240,57BR03,UAR0000526,89,124,NA,B,Bg2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.3,NA,NA,5,70,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.1,1.3,1.6,meq 100g-1,NA,3.8,13.9,NA,meq 100g-1,NA,27,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.3474,-92.3,WGS84,Arkansas,United States,1957AR01103,41240,57BR03,UAR0000527,124,155,NA,B,BCg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.3,NA,NA,4,75,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.1,1,1.7,meq 100g-1,NA,3.6,12.2,NA,meq 100g-1,NA,30,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000584,0,15,NA,A,Ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,1.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.2,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.1,1,0.1,meq 100g-1,NA,2.7,8.6,NA,meq 100g-1,NA,31,NA,NA,NA,NA,8.9999999999999998E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000585,15,46,NA,B,Bw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.9000000000000004,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,1,0.1,meq 100g-1,NA,2.2000000000000002,12.3,NA,meq 100g-1,NA,18,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000586,46,69,NA,B,Bg1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.9000000000000004,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,1.5,0.1,meq 100g-1,NA,2.2000000000000002,12.8,NA,meq 100g-1,NA,17,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000587,69,91,NA,B,Bg2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,1.5,0.1,meq 100g-1,NA,2.2000000000000002,12.1,NA,meq 100g-1,NA,18,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000588,91,122,NA,B,BCg1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.0999999999999996,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,2.9,0.3,meq 100g-1,NA,3.8,17.899999999999999,NA,meq 100g-1,NA,21,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000589,122,180,NA,B,BCg2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.0999999999999996,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.1,3.8,0.4,meq 100g-1,NA,5.0999999999999996,17.100000000000001,NA,meq 100g-1,NA,30,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.0764,-92.346900000000005,WGS84,Arkansas,United States,1957AR04502,41240,57FK02,UAR0000590,180,211,NA,C,Cg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.5,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1,8.3000000000000007,1.1000000000000001,meq 100g-1,NA,11.5,19.3,NA,meq 100g-1,NA,60,NA,NA,NA,NA,4.0000000000000002E-4,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.719000000000001,-93.128,WGS84,Arkansas,United States,1958AR09916,41240,58NV16,UAR0000788,0,8,NA,A,A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,2.5,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.7,NA,NA,74,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.2,0.7,0,meq 100g-1,NA,3.7,9.5,NA,meq 100g-1,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.719000000000001,-93.128,WGS84,Arkansas,United States,1958AR09916,41240,58NV16,UAR0000789,8,20,NA,A,A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,1.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.8,NA,NA,74,18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.2,0.5,0,meq 100g-1,NA,2.2000000000000002,6.8,NA,meq 100g-1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.719000000000001,-93.128,WGS84,Arkansas,United States,1958AR09916,41240,58NV16,UAR0000790,20,56,NA,E,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.8,NA,NA,48,45,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.2,0.4,0,meq 100g-1,NA,1.4,3.1,NA,meq 100g-1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.719000000000001,-93.128,WGS84,Arkansas,United States,1958AR09916,41240,58NV16,UAR0000791,56,86,NA,B,Bw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5,NA,NA,61,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,0.9,0,meq 100g-1,NA,1.8,11.3,NA,meq 100g-1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.719000000000001,-93.128,WGS84,Arkansas,United States,1958AR09916,41240,58NV16,UAR0000792,86,107,NA,B,BC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,4.9000000000000004,NA,NA,75,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.4,0,meq 100g-1,NA,1,6,NA,meq 100g-1,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.810299999999998,-91.2714,WGS84,Arkansas,United States,1959AR04107,41240,59DS07,UAR0000917,0,15,NA,A,Ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.94,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.2,NA,NA,38,53,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.3,1.9,0.1,meq 100g-1,NA,5.6,10.7,NA,meq 100g-1,NA,52,NA,NA,NA,NA,2.8E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.810299999999998,-91.2714,WGS84,Arkansas,United States,1959AR04107,41240,59DS07,UAR0000918,15,36,NA,E,Eg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,6.2,NA,NA,43,43,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,0.2,1.7,0.1,meq 100g-1,NA,6.3,9.6,NA,meq 100g-1,NA,66,NA,NA,NA,NA,2.8E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.810299999999998,-91.2714,WGS84,Arkansas,United States,1959AR04107,41240,59DS07,UAR0000919,36,91,NA,B,Bw1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.06,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.4,NA,NA,27,50,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.3,7.3,0.5,meq 100g-1,NA,11.4,18.7,NA,meq 100g-1,NA,61,NA,NA,NA,NA,3.5000000000000001E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,33.810299999999998,-91.2714,WGS84,Arkansas,United States,1959AR04107,41240,59DS07,UAR0000920,91,130,NA,B,Bw2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.1,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.8,NA,NA,13,52,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0.4,9.4,1,meq 100g-1,NA,16.100000000000001,21.3,NA,meq 100g-1,NA,76,NA,NA,NA,NA,1.8E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,34.677,-90.759299999999996,WGS84,Arkansas,United States,1959AR07705,41240,59LE05,UAR0000995,0,10,NA,A,Ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,2,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.6,NA,NA,2,91,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0.2,1,0.1,meq 100g-1,NA,4.5999999999999996,9.1999999999999993,NA,meq 100g-1,NA,50,NA,NA,NA,NA,2E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,34.677,-90.759299999999996,WGS84,Arkansas,United States,1959AR07705,41240,59LE05,UAR0000996,10,25,NA,E,Eg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.4,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.2,NA,NA,4,75,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.1,1,0.2,meq 100g-1,NA,4.0999999999999996,12.1,NA,meq 100g-1,NA,34,NA,NA,NA,NA,2.3999999999999998E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,34.677,-90.759299999999996,WGS84,Arkansas,United States,1959AR07705,41240,59LE05,UAR0000997,25,51,NA,B,Bw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5,NA,NA,5,75,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.1,1,0.2,meq 100g-1,NA,3.8,12.5,NA,meq 100g-1,NA,30,NA,NA,NA,NA,1.9E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,34.677,-90.759299999999996,WGS84,Arkansas,United States,1959AR07705,41240,59LE05,UAR0000998,51,64,NA,B,Btx1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.14000000000000001,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5,NA,NA,18,63,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2999999999999998,0.1,1,0.2,meq 100g-1,NA,3.6,13.7,NA,meq 100g-1,NA,26,NA,NA,NA,NA,2.5999999999999999E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,34.677,-90.759299999999996,WGS84,Arkansas,United States,1959AR07705,41240,59LE05,UAR0000999,64,102,NA,B,Btx2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.14000000000000001,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,5.0999999999999996,NA,NA,8,75,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2999999999999998,0.1,1,0.2,meq 100g-1,NA,3.6,12.6,NA,meq 100g-1,NA,29,NA,NA,NA,NA,2.3E-3,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.544400000000003,-89.9375,WGS84,Arkansas,United States,1959AR09301,41240,59MS01,UAR0000861,0,10,NA,A,Ap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.9,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,7.8,NA,NA,67,22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,0.7,1,0.1,meq 100g-1,NA,7.3,9,NA,meq 100g-1,NA,81,NA,NA,NA,NA,2.3E-2,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.544400000000003,-89.9375,WGS84,Arkansas,United States,1959AR09301,41240,59MS01,UAR0000862,10,23,NA,B,Bw1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.8,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,7.9,NA,NA,52,38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,0.4,1,0.1,meq 100g-1,NA,7.3,9.1,NA,meq 100g-1,NA,80,NA,NA,NA,NA,2.3599999999999999E-2,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.544400000000003,-89.9375,WGS84,Arkansas,United States,1959AR09301,41240,59MS01,UAR0000863,23,36,NA,B,Bw2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,0.6,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,7.9,NA,NA,61,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.4,1,0,meq 100g-1,NA,8.4,10.199999999999999,NA,meq 100g-1,NA,82,NA,NA,NA,NA,2.5600000000000001E-2,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NRCS Sept/2014,ISCN No SOC stock computation,35.544400000000003,-89.9375,WGS84,Arkansas,United States,1959AR09301,41240,59MS01,UAR0000864,36,58,NA,A,Ab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S,NA,NA,1.3,NA,NA,NA,NA,no_soc [no bd],no fill,NA,NA,7.8,NA,NA,13,60,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,0.4,1,0.1,meq 100g-1,NA,15.3,18.2,NA,meq 100g-1,NA,84,NA,NA,NA,NA,1.2200000000000001E-2,NA,NA,NA,percent_mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
